batch_size,eps,fname,norm,steps,trials,acc,robust-acc
1000,0.1,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_256_073,linf,100,10,0.7575,0.5957
1000,0.2,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_256_073,linf,100,10,0.7575,0.2435
1000,0.3,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_0_dense-size_256_073,linf,100,10,0.7575,0.0419
1000,1.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_098,l2,40,1,0.7894,0.5241
1000,2.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_098,l2,40,1,0.7894,0.1892
1000,0.15,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_098,linf,40,1,0.7894,0.5529
1000,0.1,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_098,linf,40,1,0.7894,0.6653
1000,0.2,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_098,linf,40,1,0.7894,0.3117
1000,0.3,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_098,linf,40,1,0.7894,0.049
1000,1.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_098,l2,100,1,0.7894,0.5231
1000,2.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_098,l2,100,1,0.7894,0.19
1000,0.15,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_098,linf,100,1,0.7894,0.5527
1000,0.1,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_098,linf,100,1,0.7894,0.6662
1000,0.2,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_098,linf,100,1,0.7894,0.3133
1000,0.3,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_098,linf,100,1,0.7894,0.0501
1000,1.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_098,l2,40,10,0.7894,0.5147
1000,2.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_098,l2,40,10,0.7894,0.1634
1000,0.15,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_098,linf,40,10,0.7894,0.5383
1000,0.1,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_098,linf,40,10,0.7894,0.662
1000,0.2,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_098,linf,40,10,0.7894,0.2931
1000,0.3,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_098,linf,40,10,0.7894,0.0423
1000,1.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_098,l2,100,10,0.7894,0.5132
1000,2.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_098,l2,100,10,0.7894,0.1632
1000,0.15,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_098,linf,100,10,0.7894,0.5368
1000,0.1,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_098,linf,100,10,0.7894,0.6616
1000,0.2,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_098,linf,100,10,0.7894,0.2935
1000,0.3,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_128_098,linf,100,10,0.7894,0.0424
1000,1.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_080,l2,40,1,0.799,0.55
1000,2.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_080,l2,40,1,0.799,0.1992
1000,0.15,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_080,linf,40,1,0.799,0.5621
1000,0.1,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_080,linf,40,1,0.799,0.6675
1000,0.2,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_080,linf,40,1,0.799,0.324
1000,0.3,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_080,linf,40,1,0.799,0.0442
1000,1.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_080,l2,100,1,0.799,0.5492
1000,2.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_080,l2,100,1,0.799,0.1966
1000,0.15,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_080,linf,100,1,0.799,0.5612
1000,0.1,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_080,linf,100,1,0.799,0.6675
1000,0.2,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_080,linf,100,1,0.799,0.322
1000,0.3,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_080,linf,100,1,0.799,0.0433
1000,1.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_080,l2,40,10,0.799,0.5413
1000,2.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_080,l2,40,10,0.799,0.1717
1000,0.15,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_080,linf,40,10,0.799,0.544
1000,0.1,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_080,linf,40,10,0.799,0.6626
1000,0.2,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_080,linf,40,10,0.799,0.2956
1000,0.3,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_080,linf,40,10,0.799,0.0369
1000,1.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_080,l2,100,10,0.799,0.54
1000,2.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_080,l2,100,10,0.799,0.1727
1000,0.15,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_080,linf,100,10,0.799,0.5445
1000,0.1,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_080,linf,100,10,0.799,0.6627
1000,0.2,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_080,linf,100,10,0.799,0.2958
1000,0.3,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_1_dense-size_256_080,linf,100,10,0.799,0.037
1000,1.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_128_097,l2,40,1,0.8116,0.5263
1000,2.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_128_097,l2,40,1,0.8116,0.2057
1000,0.15,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_128_097,linf,40,1,0.8116,0.5486
1000,0.1,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_128_097,linf,40,1,0.8116,0.6762
1000,0.2,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_128_097,linf,40,1,0.8116,0.2703
1000,0.3,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_128_097,linf,40,1,0.8116,0.0427
1000,1.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_128_097,l2,100,1,0.8116,0.5248
1000,2.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_128_097,l2,100,1,0.8116,0.2056
1000,0.15,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_128_097,linf,100,1,0.8116,0.5488
1000,0.1,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_128_097,linf,100,1,0.8116,0.6753
1000,0.2,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_128_097,linf,100,1,0.8116,0.2695
1000,0.3,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_128_097,linf,100,1,0.8116,0.0419
1000,1.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_128_097,l2,40,10,0.8116,0.518
1000,2.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_128_097,l2,40,10,0.8116,0.1836
1000,0.15,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_128_097,linf,40,10,0.8116,0.531
1000,0.1,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_128_097,linf,40,10,0.8116,0.6695
1000,0.2,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_128_097,linf,40,10,0.8116,0.2489
1000,0.3,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_128_097,linf,40,10,0.8116,0.033
1000,1.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_128_097,l2,100,10,0.8116,0.5171
1000,2.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_128_097,l2,100,10,0.8116,0.1832
1000,0.15,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_128_097,linf,100,10,0.8116,0.5304
1000,0.1,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_128_097,linf,100,10,0.8116,0.6695
1000,0.2,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_128_097,linf,100,10,0.8116,0.2478
1000,0.3,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_128_097,linf,100,10,0.8116,0.0331
1000,1.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_256_095,l2,40,1,0.8206,0.5141
1000,2.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_256_095,l2,40,1,0.8206,0.1931
1000,0.15,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_256_095,linf,40,1,0.8206,0.5476
1000,0.1,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_256_095,linf,40,1,0.8206,0.686
1000,0.2,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_256_095,linf,40,1,0.8206,0.2396
1000,0.3,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_256_095,linf,40,1,0.8206,0.0277
1000,1.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_256_095,l2,100,1,0.8206,0.5119
1000,2.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_256_095,l2,100,1,0.8206,0.1902
1000,0.15,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_256_095,linf,100,1,0.8206,0.5464
1000,0.1,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_256_095,linf,100,1,0.8206,0.6864
1000,0.2,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_256_095,linf,100,1,0.8206,0.2419
1000,0.3,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_256_095,linf,100,1,0.8206,0.0287
1000,1.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_256_095,l2,40,10,0.8206,0.5035
1000,2.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_256_095,l2,40,10,0.8206,0.1633
1000,0.15,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_256_095,linf,40,10,0.8206,0.5282
1000,0.1,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_256_095,linf,40,10,0.8206,0.6801
1000,0.2,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_256_095,linf,40,10,0.8206,0.2109
1000,0.3,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_256_095,linf,40,10,0.8206,0.0193
1000,1.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_256_095,l2,100,10,0.8206,0.5012
1000,2.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_256_095,l2,100,10,0.8206,0.1623
1000,0.15,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_256_095,linf,100,10,0.8206,0.5269
1000,0.1,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_256_095,linf,100,10,0.8206,0.6798
1000,0.2,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_256_095,linf,100,10,0.8206,0.2124
1000,0.3,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_0_denses_2_dense-size_256_095,linf,100,10,0.8206,0.0194
1000,1.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_128_043,l2,40,1,0.7452,0.6026
1000,2.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_128_043,l2,40,1,0.7452,0.3904
1000,0.15,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_128_043,linf,40,1,0.7452,0.3525
1000,0.1,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_128_043,linf,40,1,0.7452,0.5256
1000,0.2,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_128_043,linf,40,1,0.7452,0.1671
1000,0.3,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_128_043,linf,40,1,0.7452,0.0147
1000,1.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_128_043,l2,100,1,0.7452,0.6023
1000,2.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_128_043,l2,100,1,0.7452,0.3911
1000,0.15,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_128_043,linf,100,1,0.7452,0.3524
1000,0.1,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_128_043,linf,100,1,0.7452,0.5253
1000,0.2,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_128_043,linf,100,1,0.7452,0.168
1000,0.3,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_128_043,linf,100,1,0.7452,0.0138
1000,1.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_128_043,l2,40,10,0.7452,0.6007
1000,2.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_128_043,l2,40,10,0.7452,0.382
1000,0.15,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_128_043,linf,40,10,0.7452,0.3466
1000,0.1,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_128_043,linf,40,10,0.7452,0.5232
1000,0.2,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_128_043,linf,40,10,0.7452,0.1576
1000,0.3,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_128_043,linf,40,10,0.7452,0.0108
1000,1.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_128_043,l2,100,10,0.7452,0.6005
1000,2.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_128_043,l2,100,10,0.7452,0.3828
1000,0.15,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_128_043,linf,100,10,0.7452,0.3462
1000,0.1,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_128_043,linf,100,10,0.7452,0.5234
1000,0.2,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_128_043,linf,100,10,0.7452,0.157
1000,0.3,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_128_043,linf,100,10,0.7452,0.0106
1000,1.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_256_034,l2,40,1,0.7424,0.5987
1000,2.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_256_034,l2,40,1,0.7424,0.3924
1000,0.15,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_256_034,linf,40,1,0.7424,0.3522
1000,0.1,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_256_034,linf,40,1,0.7424,0.5225
1000,0.2,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_256_034,linf,40,1,0.7424,0.1707
1000,0.3,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_256_034,linf,40,1,0.7424,0.0135
1000,1.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_256_034,l2,100,1,0.7424,0.5989
1000,2.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_256_034,l2,100,1,0.7424,0.3916
1000,0.15,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_256_034,linf,100,1,0.7424,0.3521
1000,0.1,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_256_034,linf,100,1,0.7424,0.5228
1000,0.2,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_256_034,linf,100,1,0.7424,0.1683
1000,0.3,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_256_034,linf,100,1,0.7424,0.0137
1000,1.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_256_034,l2,40,10,0.7424,0.5968
1000,2.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_256_034,l2,40,10,0.7424,0.3844
1000,0.15,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_256_034,linf,40,10,0.7424,0.3466
1000,0.1,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_256_034,linf,40,10,0.7424,0.5206
1000,0.2,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_256_034,linf,40,10,0.7424,0.1585
1000,0.3,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_256_034,linf,40,10,0.7424,0.0104
1000,1.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_256_034,l2,100,10,0.7424,0.5969
1000,2.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_256_034,l2,100,10,0.7424,0.3826
1000,0.15,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_256_034,linf,100,10,0.7424,0.3471
1000,0.1,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_256_034,linf,100,10,0.7424,0.5205
1000,0.2,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_256_034,linf,100,10,0.7424,0.1582
1000,0.3,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_0_dense-size_256_034,linf,100,10,0.7424,0.0104
1000,1.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,l2,40,1,0.7946,0.6619
1000,2.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,l2,40,1,0.7946,0.449
1000,0.15,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,linf,40,1,0.7946,0.4576
1000,0.1,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,linf,40,1,0.7946,0.6059
1000,0.2,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,linf,40,1,0.7946,0.2619
1000,0.3,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,linf,40,1,0.7946,0.0249
1000,1.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,l2,100,1,0.7946,0.6617
1000,2.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,l2,100,1,0.7946,0.4475
1000,0.15,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,linf,100,1,0.7946,0.4576
1000,0.1,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,linf,100,1,0.7946,0.6059
1000,0.2,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,linf,100,1,0.7946,0.2604
1000,0.3,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,linf,100,1,0.7946,0.0249
1000,1.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,l2,40,10,0.7946,0.6593
1000,2.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,l2,40,10,0.7946,0.4341
1000,0.15,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,linf,40,10,0.7946,0.4416
1000,0.1,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,linf,40,10,0.7946,0.6006
1000,0.2,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,linf,40,10,0.7946,0.2396
1000,0.3,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,linf,40,10,0.7946,0.02
1000,1.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,l2,100,10,0.7946,0.6587
1000,2.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,l2,100,10,0.7946,0.4329
1000,0.15,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,linf,100,10,0.7946,0.4402
1000,0.1,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,linf,100,10,0.7946,0.6005
1000,0.2,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,linf,100,10,0.7946,0.2392
1000,0.3,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_128_068,linf,100,10,0.7946,0.0201
1000,1.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_045,l2,40,1,0.8096,0.6698
1000,2.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_045,l2,40,1,0.8096,0.4643
1000,0.15,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_045,linf,40,1,0.8096,0.4556
1000,0.1,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_045,linf,40,1,0.8096,0.6104
1000,0.2,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_045,linf,40,1,0.8096,0.2451
1000,0.3,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_045,linf,40,1,0.8096,0.026
1000,1.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_045,l2,100,1,0.8096,0.6696
1000,2.0,comps_60_dataset_FMNIST_method_svd_normalized1_0_normalized2_0_freezed_1_denses_1_dense-size_256_045,l2,100,1,0.8096,0.4629
